inst_idx,scale,instance_idx,seed,file,method,front_type,point_idx,f1,f2
,s20_n800,8,20260701,,KDPCS,all,10,0.2405332425051038,0.7496095950417716
,s20_n800,8,20260701,,KDPCS,all,11,0.246962669254986,0.7286425360724476
,s20_n800,8,20260701,,KDPCS,all,12,0.23935141017197772,0.7530488591414515
,s20_n800,8,20260701,,KDPCS,all,13,0.2315087130340782,0.8143934703740235
,s20_n800,8,20260701,,KDPCS,all,14,0.2246993659580616,0.8485807740098812
,s20_n800,8,20260701,,KDPCS,all,15,0.2209424096624106,0.8472560561941079
,s20_n800,8,20260701,,KDPCS,all,16,0.22523115641326233,0.843554740296198
,s20_n800,8,20260701,,KDPCS,all,17,0.22523115641326233,0.843554740296198
,s20_n800,8,20260701,,KDPCS,all,18,0.2187847960930947,0.8738344820207735
,s20_n800,8,20260701,,KDPCS,all,19,0.21250431126194957,0.8991907636968772
,s20_n800,8,20260701,,KDPCS,all,20,0.2129376685371119,0.9076521291212626
,s20_n800,8,20260701,,KDPCS,all,21,0.19952339677304143,0.9334957799117545
,s20_n800,8,20260701,,KDPCS,all,22,0.19952339677304143,0.9334957799117545
,s20_n800,8,20260701,,KDPCS,all,23,0.18819975076499634,0.952168127023971
,s20_n800,8,20260701,,KDPCS,all,24,0.19222137274878995,0.9516579578413824
,s20_n800,8,20260701,,KDPCS,all,25,0.19053312262838154,0.9564376031631722
,s20_n800,8,20260701,,KDPCS,all,26,0.18191670275834365,0.9635847461476036
,s20_n800,8,20260701,,KDPCS,all,27,0.17522373128553734,0.9732535674369196
,s20_n800,8,20260701,,KDPCS,all,28,0.1689021953268458,0.9798909552338836
,s20_n800,8,20260701,,KDPCS,all,29,0.15936431599965184,0.9874374490717374
,s20_n800,8,20260701,,KDPCS,all,30,0.15531933806828987,0.9902812828508092
,s20_n800,8,20260701,,KDPCS,all,31,0.1607564768873773,0.990281282850809
,s20_n800,8,20260701,,KDPCS,all,32,0.16138030853931182,0.990281282850809
,s20_n800,8,20260701,,KDPCS,all,33,0.16138030853931182,0.990281282850809
,s20_n800,8,20260701,,KDPCS,all,34,0.16210558778391576,0.9874374490717371
,s20_n800,8,20260701,,KDPCS,all,35,0.1614479743732349,0.9874374490717369
,s20_n800,8,20260701,,KDPCS,all,36,0.15652736468031855,0.9907113454745764
,s20_n800,8,20260701,,KDPCS,all,37,0.15652736468031855,0.9907113454745764
,s20_n800,8,20260701,,KDPCS,all,38,0.15380037502655672,0.9907113454745765
,s20_n800,8,20260701,,KDPCS,all,39,0.14915278035131338,0.9907113454745764
,s20_n800,8,20260701,,KDPCS,all,40,0.1454052094405769,0.9947343364296901
,s20_n800,8,20260701,,KDPCS,all,41,0.15149271841383008,0.9947343364296901
,s20_n800,8,20260701,,KDPCS,all,42,0.15378967949593894,0.9975781702087618
,s20_n800,8,20260701,,KDPCS,all,43,0.15262988522103121,0.9975781702087619
,s20_n800,8,20260701,,KDPCS,all,44,0.1505588531440573,0.983752595849367
,s20_n800,8,20260701,,KDPCS,all,45,0.1499660525346001,0.9907864850424948
,s20_n800,8,20260701,,KDPCS,all,46,0.1499660525346001,0.9907864850424948
,s20_n800,8,20260701,,KDPCS,all,47,0.1520185725430683,0.9907864850424948
,s20_n800,8,20260701,,KDPCS,all,48,0.144415696016442,0.9932083148337332
,s20_n800,8,20260701,,KDPCS,all,49,0.15353268016464078,0.9907864850424948
,s20_n800,8,20260701,,KDPCS,nd,0,0.15378967949593894,0.9975781702087618
,s20_n800,8,20260701,,KDPCS,nd,1,0.15652736468031855,0.9907113454745764
,s20_n800,8,20260701,,KDPCS,nd,2,0.16138030853931182,0.990281282850809
,s20_n800,8,20260701,,KDPCS,nd,3,0.16210558778391576,0.9874374490717371
,s20_n800,8,20260701,,KDPCS,nd,4,0.1689021953268458,0.9798909552338836
,s20_n800,8,20260701,,KDPCS,nd,5,0.17522373128553734,0.9732535674369196
,s20_n800,8,20260701,,KDPCS,nd,6,0.18191670275834365,0.9635847461476036
,s20_n800,8,20260701,,KDPCS,nd,7,0.19053312262838154,0.9564376031631722
,s20_n800,8,20260701,,KDPCS,nd,8,0.19222137274878995,0.9516579578413824
,s20_n800,8,20260701,,KDPCS,nd,9,0.19952339677304143,0.9334957799117545
,s20_n800,8,20260701,,KDPCS,nd,10,0.2129376685371119,0.9076521291212626
,s20_n800,8,20260701,,KDPCS,nd,11,0.2187847960930947,0.8738344820207735
,s20_n800,8,20260701,,KDPCS,nd,12,0.2246993659580616,0.8485807740098812
,s20_n800,8,20260701,,KDPCS,nd,13,0.22523115641326233,0.843554740296198
,s20_n800,8,20260701,,KDPCS,nd,14,0.2315087130340782,0.8143934703740235
,s20_n800,8,20260701,,KDPCS,nd,15,0.23935141017197772,0.7530488591414515
,s20_n800,8,20260701,,KDPCS,nd,16,0.2405332425051038,0.7496095950417716
,s20_n800,8,20260701,,KDPCS,nd,17,0.246962669254986,0.7286425360724476
,s20_n800,8,20260701,,KDPCS,nd,18,0.2529209224589874,0.6121739568699445
,s20_n800,8,20260701,,KDPCS,nd,19,0.25518247920159004,0.5942391052020759
,s20_n800,8,20260701,,KDPCS,nd,20,0.25572308624000395,0.5377642060137849
,s20_n800,8,20260701,,KDPCS,union_ref_nd,0,0.15378967949593894,0.9975781702087618
,s20_n800,8,20260701,,KDPCS,union_ref_nd,1,0.15652736468031855,0.9907113454745764
,s20_n800,8,20260701,,KDPCS,union_ref_nd,2,0.16138030853931182,0.990281282850809
,s20_n800,8,20260701,,KDPCS,union_ref_nd,3,0.16210558778391576,0.9874374490717371
,s20_n800,8,20260701,,KDPCS,union_ref_nd,4,0.1689021953268458,0.9798909552338836
,s20_n800,8,20260701,,KDPCS,union_ref_nd,5,0.17522373128553734,0.9732535674369196
,s20_n800,8,20260701,,KDPCS,union_ref_nd,6,0.18191670275834365,0.9635847461476036
,s20_n800,8,20260701,,KDPCS,union_ref_nd,7,0.19053312262838154,0.9564376031631722
,s20_n800,8,20260701,,KDPCS,union_ref_nd,8,0.19222137274878995,0.9516579578413824
,s20_n800,8,20260701,,KDPCS,union_ref_nd,9,0.19952339677304143,0.9334957799117545
,s20_n800,8,20260701,,KDPCS,union_ref_nd,10,0.2129376685371119,0.9076521291212626
,s20_n800,8,20260701,,KDPCS,union_ref_nd,11,0.2187847960930947,0.8738344820207735
,s20_n800,8,20260701,,KDPCS,union_ref_nd,12,0.2246993659580616,0.8485807740098812
,s20_n800,8,20260701,,KDPCS,union_ref_nd,13,0.22523115641326233,0.843554740296198
,s20_n800,8,20260701,,KDPCS,union_ref_nd,14,0.2315087130340782,0.8143934703740235
,s20_n800,8,20260701,,KDPCS,union_ref_nd,15,0.23935141017197772,0.7530488591414515
,s20_n800,8,20260701,,KDPCS,union_ref_nd,16,0.2405332425051038,0.7496095950417716
,s20_n800,8,20260701,,KDPCS,union_ref_nd,17,0.246962669254986,0.7286425360724476
,s20_n800,8,20260701,,KDPCS,union_ref_nd,18,0.2529209224589874,0.6121739568699445
,s20_n800,8,20260701,,KDPCS,union_ref_nd,19,0.25518247920159004,0.5942391052020759
,s20_n800,8,20260701,,KDPCS,union_ref_nd,20,0.25572308624000395,0.5377642060137849
,s3_n100,9,20260701,,KDPCS,all,0,0.3258435140430856,0.34455983713265986
,s3_n100,9,20260701,,KDPCS,all,1,0.32273316654912354,0.43903009533205956
,s3_n100,9,20260701,,KDPCS,all,2,0.3096750102929635,0.4893095961648542
,s3_n100,9,20260701,,KDPCS,all,3,0.32776084238987563,0.4893095961648542
,s3_n100,9,20260701,,KDPCS,all,4,0.32776084238987563,0.4893095961648542
,s3_n100,9,20260701,,KDPCS,all,5,0.31065497017206917,0.678856910850548
,s3_n100,9,20260701,,KDPCS,all,6,0.29564059888331756,0.7094383712736348
,s3_n100,9,20260701,,KDPCS,all,7,0.2913158170998239,0.7578071556982774
,s3_n100,9,20260701,,KDPCS,all,8,0.2913158170998239,0.7578071556982774
,s3_n100,9,20260701,,KDPCS,all,9,0.22745465547865135,0.8707544864048357
,s3_n100,9,20260701,,KDPCS,all,10,0.22745465547865135,0.8707544864048357
,s3_n100,9,20260701,,KDPCS,all,11,0.21269194912905637,0.9265828957698986
,s3_n100,9,20260701,,KDPCS,all,12,0.20890770072293316,0.9265828957698986
,s3_n100,9,20260701,,KDPCS,all,13,0.21042445332600257,0.9265828957698986
,s3_n100,9,20260701,,KDPCS,all,14,0.20315023699771054,0.9519731443688226
,s3_n100,9,20260701,,KDPCS,all,15,0.2031502369977105,0.9519731443688225
,s3_n100,9,20260701,,KDPCS,all,16,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,17,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,18,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,19,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,20,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,21,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,22,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,23,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,24,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,25,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,26,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,27,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,28,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,29,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,30,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,31,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,32,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,33,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,34,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,35,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,all,36,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,37,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,38,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,39,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,40,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,41,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,42,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,43,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,44,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,45,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,46,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,47,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,48,0.19517326688748235,0.9287316908537422
,s3_n100,9,20260701,,KDPCS,all,49,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,nd,0,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,nd,1,0.20315023699771054,0.9519731443688226
,s3_n100,9,20260701,,KDPCS,nd,2,0.21269194912905637,0.9265828957698986
,s3_n100,9,20260701,,KDPCS,nd,3,0.22745465547865135,0.8707544864048357
,s3_n100,9,20260701,,KDPCS,nd,4,0.2913158170998239,0.7578071556982774
,s3_n100,9,20260701,,KDPCS,nd,5,0.29564059888331756,0.7094383712736348
,s3_n100,9,20260701,,KDPCS,nd,6,0.31065497017206917,0.678856910850548
,s3_n100,9,20260701,,KDPCS,nd,7,0.32776084238987563,0.4893095961648542
,s3_n100,9,20260701,,KDPCS,union_ref_nd,0,0.1650574166862161,0.9999999999999999
,s3_n100,9,20260701,,KDPCS,union_ref_nd,1,0.20315023699771054,0.9519731443688226
,s3_n100,9,20260701,,KDPCS,union_ref_nd,2,0.21269194912905637,0.9265828957698986
,s3_n100,9,20260701,,KDPCS,union_ref_nd,3,0.22745465547865135,0.8707544864048357
,s3_n100,9,20260701,,KDPCS,union_ref_nd,4,0.2913158170998239,0.7578071556982774
,s3_n100,9,20260701,,KDPCS,union_ref_nd,5,0.29564059888331756,0.7094383712736348
,s3_n100,9,20260701,,KDPCS,union_ref_nd,6,0.31065497017206917,0.678856910850548
,s3_n100,9,20260701,,KDPCS,union_ref_nd,7,0.32776084238987563,0.4893095961648542
,s3_n150,9,20260701,,KDPCS,all,0,0.22855134723673817,0.5219434882613234
,s3_n150,9,20260701,,KDPCS,all,1,0.22621784556167357,0.6323113718676227
,s3_n150,9,20260701,,KDPCS,all,2,0.230766365194143,0.7670970903892816
,s3_n150,9,20260701,,KDPCS,all,3,0.24179187912624905,0.7670970903892816
,s3_n150,9,20260701,,KDPCS,all,4,0.24179187912624905,0.7670970903892816
,s3_n150,9,20260701,,KDPCS,all,5,0.2184447370801558,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,all,6,0.22739659162639006,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,all,7,0.22739659162639006,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,all,8,0.22739659162639006,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,all,9,0.21717520663157627,0.9048497951233851
,s3_n150,9,20260701,,KDPCS,all,10,0.20454836164928705,0.9309580243856244
,s3_n150,9,20260701,,KDPCS,all,11,0.20454836164928705,0.9309580243856244
,s3_n150,9,20260701,,KDPCS,all,12,0.19976672245211227,0.9415024920180811
,s3_n150,9,20260701,,KDPCS,all,13,0.19675022929532288,0.9415024920180811
,s3_n150,9,20260701,,KDPCS,all,14,0.19675022929532288,0.9415024920180811
,s3_n150,9,20260701,,KDPCS,all,15,0.18606896797347974,0.9599674930852492
,s3_n150,9,20260701,,KDPCS,all,16,0.17677536182795883,0.9599674930852492
,s3_n150,9,20260701,,KDPCS,all,17,0.17677536182795883,0.9599674930852493
,s3_n150,9,20260701,,KDPCS,all,18,0.17677536182795883,0.9599674930852493
,s3_n150,9,20260701,,KDPCS,all,19,0.17677536182795883,0.9599674930852493
,s3_n150,9,20260701,,KDPCS,all,20,0.17677536182795883,0.9599674930852493
,s3_n150,9,20260701,,KDPCS,all,21,0.15317708317763162,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,22,0.15317708317763162,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,23,0.15317708317763162,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,24,0.14332733978140066,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,25,0.14332733978140066,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,26,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,27,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,28,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,29,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,30,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,31,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,32,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,33,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,34,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,35,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,36,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,37,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,38,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,39,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,40,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,all,41,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,42,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,43,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,44,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,45,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,46,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,47,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,48,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,all,49,0.15595620234734722,1.0
,s3_n150,9,20260701,,KDPCS,nd,0,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,nd,1,0.18606896797347974,0.9599674930852492
,s3_n150,9,20260701,,KDPCS,nd,2,0.19976672245211227,0.9415024920180811
,s3_n150,9,20260701,,KDPCS,nd,3,0.20454836164928705,0.9309580243856244
,s3_n150,9,20260701,,KDPCS,nd,4,0.21717520663157627,0.9048497951233851
,s3_n150,9,20260701,,KDPCS,nd,5,0.22739659162639006,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,nd,6,0.24179187912624905,0.7670970903892816
,s3_n150,9,20260701,,KDPCS,union_ref_nd,0,0.15595620234734725,1.0000000000000002
,s3_n150,9,20260701,,KDPCS,union_ref_nd,1,0.18606896797347974,0.9599674930852492
,s3_n150,9,20260701,,KDPCS,union_ref_nd,2,0.19976672245211227,0.9415024920180811
,s3_n150,9,20260701,,KDPCS,union_ref_nd,3,0.20454836164928705,0.9309580243856244
,s3_n150,9,20260701,,KDPCS,union_ref_nd,4,0.21717520663157627,0.9048497951233851
,s3_n150,9,20260701,,KDPCS,union_ref_nd,5,0.22739659162639006,0.8802422154390253
,s3_n150,9,20260701,,KDPCS,union_ref_nd,6,0.24179187912624905,0.7670970903892816
,s3_n200,9,20260701,,KDPCS,all,0,0.21141351068865258,0.19490840734962067
,s3_n200,9,20260701,,KDPCS,all,1,0.20176560549009864,0.33031553890544346
,s3_n200,9,20260701,,KDPCS,all,2,0.20176560549009864,0.33031553890544346
,s3_n200,9,20260701,,KDPCS,all,3,0.19456870939674076,0.4818183145816807
,s3_n200,9,20260701,,KDPCS,all,4,0.19456870939674076,0.4818183145816807
,s3_n200,9,20260701,,KDPCS,all,5,0.17875200696128307,0.653499087176296
,s3_n200,9,20260701,,KDPCS,all,6,0.16372505134158935,0.6940279999051583
,s3_n200,9,20260701,,KDPCS,all,7,0.16372505134158935,0.6940279999051583
,s3_n200,9,20260701,,KDPCS,all,8,0.16372505134158935,0.6940279999051583
,s3_n200,9,20260701,,KDPCS,all,9,0.1527600365857722,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,all,10,0.1527600365857722,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,all,11,0.1527600365857722,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,all,12,0.15113993362783087,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,all,13,0.13336634652108786,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,14,0.12451800352778516,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,15,0.10759241289178777,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,16,0.10525904274778747,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,17,0.10525904274778747,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,18,0.10525904274778747,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,19,0.10525904274778747,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,20,0.10525904274778747,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,all,21,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,22,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,23,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,24,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,25,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,26,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,all,27,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,28,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,29,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,30,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,31,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,32,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,33,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,34,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,35,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,36,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,37,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,38,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,39,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,40,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,all,41,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,42,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,43,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,44,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,45,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,46,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,47,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,48,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,all,49,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,nd,0,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,nd,1,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,nd,2,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,nd,3,0.13336634652108786,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,nd,4,0.1527600365857722,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,nd,5,0.16372505134158935,0.6940279999051583
,s3_n200,9,20260701,,KDPCS,nd,6,0.17875200696128307,0.653499087176296
,s3_n200,9,20260701,,KDPCS,nd,7,0.19456870939674076,0.4818183145816807
,s3_n200,9,20260701,,KDPCS,nd,8,0.20176560549009864,0.33031553890544346
,s3_n200,9,20260701,,KDPCS,nd,9,0.21141351068865258,0.19490840734962067
,s3_n200,9,20260701,,KDPCS,union_ref_nd,0,0.07562155836438783,0.9097348195902933
,s3_n200,9,20260701,,KDPCS,union_ref_nd,1,0.07916040722279848,0.8911258692872732
,s3_n200,9,20260701,,KDPCS,union_ref_nd,2,0.09026456324030348,0.8588679576633975
,s3_n200,9,20260701,,KDPCS,union_ref_nd,3,0.13336634652108786,0.8406682891450494
,s3_n200,9,20260701,,KDPCS,union_ref_nd,4,0.1527600365857722,0.7345974796639313
,s3_n200,9,20260701,,KDPCS,union_ref_nd,5,0.16372505134158935,0.6940279999051583
,s3_n200,9,20260701,,KDPCS,union_ref_nd,6,0.17875200696128307,0.653499087176296
,s3_n200,9,20260701,,KDPCS,union_ref_nd,7,0.19456870939674076,0.4818183145816807
,s3_n200,9,20260701,,KDPCS,union_ref_nd,8,0.20176560549009864,0.33031553890544346
,s3_n200,9,20260701,,KDPCS,union_ref_nd,9,0.21141351068865258,0.19490840734962067
,s5_n100,9,20260701,,KDPCS,all,0,0.41803855560835945,0.5728447726150491
,s5_n100,9,20260701,,KDPCS,all,1,0.4303132437765419,0.7153857679372864
,s5_n100,9,20260701,,KDPCS,all,2,0.4303132437765417,0.7153857679372864
,s5_n100,9,20260701,,KDPCS,all,3,0.4404250914090257,0.7518608014603994
,s5_n100,9,20260701,,KDPCS,all,4,0.4404250914090256,0.7518608014603994
,s5_n100,9,20260701,,KDPCS,all,5,0.43283990300194286,0.8216136051619763
,s5_n100,9,20260701,,KDPCS,all,6,0.4173118809042719,0.8843367974128266
,s5_n100,9,20260701,,KDPCS,all,7,0.39717596981721914,0.867342756158413
,s5_n100,9,20260701,,KDPCS,all,8,0.39717596981721914,0.867342756158413
,s5_n100,9,20260701,,KDPCS,all,9,0.39289827169760105,0.9008515882070952
,s5_n100,9,20260701,,KDPCS,all,10,0.39289827169760105,0.9008515882070952
,s5_n100,9,20260701,,KDPCS,all,11,0.37574439523746817,0.9205290299222318
,s5_n100,9,20260701,,KDPCS,all,12,0.3758883531226954,0.9205290299222318
,s5_n100,9,20260701,,KDPCS,all,13,0.3775701183623231,0.9465784140369707
,s5_n100,9,20260701,,KDPCS,all,14,0.3775701183623231,0.9465784140369707
,s5_n100,9,20260701,,KDPCS,all,15,0.37757011836232307,0.9465784140369707
,s5_n100,9,20260701,,KDPCS,all,16,0.3779861765291496,0.9580013005030087
,s5_n100,9,20260701,,KDPCS,all,17,0.3592021865617407,0.9742810125222697
,s5_n100,9,20260701,,KDPCS,all,18,0.3466852502676125,0.9742810125222697
,s5_n100,9,20260701,,KDPCS,all,19,0.3466852502676125,0.9742810125222697
,s5_n100,9,20260701,,KDPCS,all,20,0.3466852502676125,0.9742810125222697
,s5_n100,9,20260701,,KDPCS,all,21,0.34977869088496577,0.9756091723499265
,s5_n100,9,20260701,,KDPCS,all,22,0.34977869088496577,0.9756091723499265
,s5_n100,9,20260701,,KDPCS,all,23,0.34977869088496577,0.9756091723499265
,s5_n100,9,20260701,,KDPCS,all,24,0.37235270499014034,0.9756091723499265
,s5_n100,9,20260701,,KDPCS,all,25,0.37235270499014034,0.9756091723499265
,s5_n100,9,20260701,,KDPCS,all,26,0.33176597432035554,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,27,0.33178182060544303,0.9918888843691878
,s5_n100,9,20260701,,KDPCS,all,28,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,29,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,30,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,31,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,32,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,33,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,34,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,35,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,36,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,37,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,38,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,39,0.32784784887806284,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,40,0.33790492668910926,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,41,0.33790492668910926,0.9918888843691875
,s5_n100,9,20260701,,KDPCS,all,42,0.3379049266891093,0.9918888843691878
,s5_n100,9,20260701,,KDPCS,all,43,0.3379049266891093,0.9918888843691878
